CNPJ,Nome,Gestor,Segmento,MesBase,PL_Carteira,Disponibilidades,TitulosPublicos,Compromissadas,ParcelaAberta,ParcelaConfid,CotasNaoIdentificadas,CaixaDireto,CaixaIndiretoConfirmado,CaixaIndiretoCandidato,CaixaPotencialTotal,PctPL,ClasseFundoCaixa,PLDiario,DataPLDiario,CaixaEstimadoAtual,FluxoLiquidoPosterior,Cobertura,NivelConfianca,Feeder,CompradorDireto,NoConsolidado,CaixaConsolidado,Justificativa
"53293548000133","TENAX RFA MASTER FIF - FUNDO INCENTIVADO EM INV. EM DEB INFRA RF CRÉD PRIV LP - RESP LIMITADA","Tenax","12431",202605,347254461.63,1443,7016787,1416790,0,8435020,7056276,8435020,0,0,8435020,0.0243,"nao classificado",324384668.06,2026-07-09,7879498.94,-26210613.95,1,alto,nao,sim,sim,8435020,"cotas confidenciais nao identificadas: R$ 7.056.276 (nao viram caixa)"
"57711303000130","LOMBARDIA KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA","Kinea","12431",202605,113654157.01,2081.59,5475216.01,2951011.85,8428309.45,0,0,8428309.45,0,0,8428309.45,0.0742,"nao classificado",113738010.79,2026-07-09,8434527.84,14.47,1,alto,nao,sim,sim,8428309.45,""
"62250286000110","BOCAINA STB FUNDO INCENTIVADO DE INVEST FINANCEIRO EM INFRAESTRUTURA RENDA FIXA","Bocaina","12431",202605,62508242.05,0,1681472,6700236,0,8381708,0,8381708,0,0,8381708,0.1341,"nao classificado",66946240.08,2026-07-09,8976797.58,3282401.58,1,alto,nao,sim,sim,8381708,""
"60456463000194","BRP DCP FIF - CI RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LIMITADA","BR Partners","12431",202605,39711198.07,1000,7445515.02,0,7446515.02,0,0,7446515.02,926269.77,0,8372784.79,0.2108,"nao classificado",40010597.75,2026-07-09,8435910.79,137.51,1,alto,nao,sim,sim,8372784.79,"caixa indireto via fundo-caixa externo somado ao consolidado"
"62856283000125","VICTORIA II FIF - CLASSE DE INVESTIMENTO RENDA FIXA INCENTIVADO INVESTIMENTO EM INFRAESTRUTURA","BRAM","12431",202605,55349948.52,9973.13,8329415.48,0,8339388.61,0,0,8339388.61,0,0,8339388.61,0.1507,"nao classificado",55970873.5,2026-07-09,8432941.27,247988.25,1,alto,nao,sim,sim,8339388.61,""
"53739077000144","BALLAST FUNDO INCENTIVADO DE INVESTIMENTO EM RENDA FIXA","BTG WM","12431",202605,45035632.24,0,8275441,37756,0,8313197,0,8313197,0,0,8313197,0.1846,"nao classificado",45173102.16,2026-07-09,8338572.79,-15.48,1,alto,nao,sim,sim,8313197,""
"62317858000131","EL FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉD PRIV RESP LIMITADA","IAM","12431",202605,20354411.37,51057.39,535025.29,7699894.75,8285977.43,0,0,8285977.43,0,0,8285977.43,0.4071,"nao classificado",20726603.96,2026-07-09,8437491.48,-25.23,1,alto,nao,sim,sim,8285977.43,""
"55250638000172","ÂMBAR FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INF RF CRÉD PRIVADO RESP LIMITADA","IAM","12431",202605,45323602.64,50000.12,3038139.38,0,3088139.5,0,254914,3088139.5,5168459.3,0,8256598.8,0.1822,"nao classificado",45404893.71,2026-07-09,8271407.59,52.83,1,alto,nao,sim,sim,8256598.8,"cotas confidenciais nao identificadas: R$ 254.914 (nao viram caixa) | caixa indireto via fundo-caixa externo somado ao consolidado"
"63025366000135","MUTON INFLAÇÃO FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA","IAM","12431",202605,66795994.51,50471.87,3486595.06,4707882.88,8244949.81,0,0,8244949.81,0,0,8244949.81,0.1234,"nao classificado",81276510.33,2026-07-09,10032349.29,14324353.73,1,alto,nao,sim,sim,8244949.81,""
"55751956000117","BB TONY BOY INFRA RF FUNDO INCENTIVADO DE  INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIMITADA","BB Asset","12431",202605,69376825.02,10455.29,0,8215624.02,8226079.31,0,0,8226079.31,0,0,8226079.31,0.1186,"nao classificado",69751652.21,2026-07-09,8270522.94,-88.13,1,alto,nao,sim,sim,8226079.31,""
"58341982000165","MIRABAUD DEBENTURES INCENTIVADAS FIF - CI RF INVEST EM INFRA CRÉDITO PRIVADO - RESP LIMITADA","Mirabaud","12431",202605,37581912.16,1000,7885439,316004,0,8202443,1360503,8202443,0,0,8202443,0.2183,"nao classificado",38597287.93,2026-07-09,8424053.91,715090.69,1,alto,nao,sim,sim,8202443,"cotas confidenciais nao identificadas: R$ 1.360.503 (nao viram caixa)"
"57552109000159","BAY SHORE FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA","IAM","12431",202605,40595204.34,23431.16,2368807.18,0,2392238.34,0,82330,2392238.34,5787008.83,0,8179247.17,0.2015,"nao classificado",39601672.66,2026-07-09,7979067.34,-2000030.39,1,alto,nao,sim,sim,8179247.17,"cotas confidenciais nao identificadas: R$ 82.330 (nao viram caixa) | caixa indireto via fundo-caixa externo somado ao consolidado"
"58313484000109","EDEN CDI FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RENDA FIXA CRED PRIV RESP LIMITADA","IAM","12431",202605,25532393.34,50836.8,573257.75,7547689.3,8171783.85,0,0,8171783.85,0,0,8171783.85,0.3201,"nao classificado",26002836.83,2026-07-09,8322351.89,55.87,1,alto,nao,sim,sim,8171783.85,""
"59424781000194","RB ASSET MASTER 2 FIF RENDA FIXA INVESTIMENTO EM INFRAESTRUTURA - RESPONSABILIDADE LIMITADA","RB Asset","12431",202605,349847643.33,1005.34,1145788.89,0,1146794.23,0,0,1146794.23,6962620.07,0,8109414.3,0.0232,"nao classificado",366420106.98,2026-07-09,8493561.45,8065513.32,0.997,alto,nao,sim,sim,8109414.3,"caixa indireto via fundo-caixa externo somado ao consolidado"
"61333263000107","SANTANDER PB GAL PORTO II INVESTIMENTO EM INFRA RENDA FIXA - FIF RESP LIMITADA","San WM","12431",202605,75925224.97,5000,3439544.05,0,3444544.05,0,0,3444544.05,4657651.72,0,8102195.77,0.1067,"nao classificado",77759939.36,2026-07-09,8297983.34,-4321.36,1,alto,nao,sim,sim,8102195.77,"caixa indireto via fundo-caixa externo somado ao consolidado"
"52562077000159","CSHG 707 INFRA MASTER FUNDO DE INVESTIMENTO INFRAESTRUTURA - RENDA FIXA CRÉD PRIV RESP LIMITADA","UBS","12431",202605,62402993.37,4708.61,8044062.59,23961.2,8072732.4,0,0,8072732.4,0,0,8072732.4,0.1294,"nao classificado",62912129.92,2026-07-09,8138596.6,121.58,1,alto,nao,sim,sim,8072732.4,""
"56706600000124","SEVEN POUNDS DEBÊNTURES INCENTIVADAS HEDGE CDI FIF FI INC DEB DE INFRA RF CRED PRIV RESP LIMITADA","Seven Pounds","12431",202605,46185507.64,1462.61,6212897.16,1855127.5,8069487.27,0,0,8069487.27,0,0,8069487.27,0.1747,"nao classificado",45007476.19,2026-07-09,7863662.75,-71.93,1,alto,nao,sim,sim,8069487.27,""
"63729525000182","CAPITÂNIA INFRA ADVISORY SENIOR II FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRA RENDA FIXA","Capitânia","12431",202605,128664579.73,0,3850386.72,4199398.95,8049785.67,0,0,8049785.67,0,0,8049785.67,0.0626,"nao classificado",114312385.57,2026-07-09,7151853.33,-2427389.28,1,alto,nao,sim,sim,8049785.67,""
"52770900000111","PS MASTER FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA","BTG WM","12431",202605,179846155.24,0,7969920.25,42496.95,8012417.2,0,0,8012417.2,0,0,8012417.2,0.0446,"nao classificado",172544265.1,2026-07-09,7687106.99,-7840025.94,1,alto,nao,sim,sim,8012417.2,""
"62831874000148","SANTANDER PB TERRA II INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","San WM","12431",202605,31380865.17,5000,2140023.76,0,2145023.76,0,0,2145023.76,5854995.92,0,8000019.68,0.2549,"nao classificado",32085941.69,2026-07-09,8179766.99,-15.06,1,alto,nao,sim,sim,8000019.68,"caixa indireto via fundo-caixa externo somado ao consolidado"
"42195916000194","GOLDEN GATE KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CP RESP LIMITADA","Kinea","12431",202605,137306078.14,2030.98,4644470.19,3341490.79,7987991.96,0,0,7987991.96,0,0,7987991.96,0.0582,"nao classificado",137481632.51,2026-07-09,7998205.11,213.25,1,alto,nao,sim,sim,7987991.96,""
"62317574000145","GREEN 4 2026 FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉD PRIV RESP LIMITADA","IAM","12431",202605,30736944.85,50122.08,3630632.39,4287926.56,7968681.03,0,0,7968681.03,0,0,7968681.03,0.2593,"nao classificado",30726033.81,2026-07-09,7965852.3,-60.69,1,alto,nao,sim,sim,7968681.03,""
"55020138000144","ARAK FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO INVESTIMENTO EM INFRAESTRUTURA","BTG WM","12431",202605,32015445.72,10000,2825914.68,5131117.5,7967032.18,0,0,7967032.18,0,0,7967032.18,0.2488,"nao classificado",32253932.68,2026-07-09,8026379.57,11.88,1,alto,nao,sim,sim,7967032.18,""
"54900133000143","ATID FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INF RF CRÉD PRIVADO RESP LIMITADA","IAM","12431",202605,39935743.77,50000.12,3458578.16,0,3508578.28,0,156933,3508578.28,4449030.78,0,7957609.06,0.1993,"nao classificado",40187801.08,2026-07-09,8007834.08,200054.89,1,alto,nao,sim,sim,7957609.06,"cotas confidenciais nao identificadas: R$ 156.933 (nao viram caixa) | caixa indireto via fundo-caixa externo somado ao consolidado"
"59412648000118","SANTANDER PB RICCHEZZA A INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","San WM","12431",202605,178448587.16,5000,0,0,5000,0,0,5000,7946786.65,0,7951786.65,0.0446,"nao classificado",183156734.79,2026-07-09,8161584.81,18.04,1,alto,nao,sim,sim,7951786.65,"caixa indireto via fundo-caixa externo somado ao consolidado"
"59163531000148","UBS EVOLUTION AGMG LAJUSTA FUNDO DE INVESTIMENTO EM INFRAESTRUTURA - RENDA FIXA CRED PRIV RESP LTDA","UBS","12431",202605,35694219.73,4803.71,7381891.57,562848.8,7949544.08,0,0,7949544.08,0,0,7949544.08,0.2227,"nao classificado",35908924.54,2026-07-09,7997361.5,-28.11,1,alto,nao,sim,sim,7949544.08,""
"48969047000194","RIZA ÉVORA DEBÊNTURES INCENTIVADAS JUROS ATIVOS F INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRA RF","Riza","12431",202605,104643596.92,0,0,7910060,0,7910060,0,7910060,0,0,7910060,0.0756,"nao classificado",95406234.02,2026-07-09,7211803.28,-9342464.8,1,alto,nao,sim,sim,7910060,""
"55927207000106","KADUCAIO FIF RENDA FIXA INVESTIMENTO EM INFRAESTRUTURA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA","BTG WM","12431",202605,55027265.63,100,7903999,0,0,7904099,6861723,7904099,0,0,7904099,0.1436,"nao classificado",55294760.5,2026-07-09,7942521.88,1.33,1,medio,nao,sim,sim,7904099,"cotas confidenciais nao identificadas: R$ 6.861.723 (nao viram caixa)"
"54779598000198","MARIA FLOR FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉD PRIV - RESP LIMITADA","IAM","12431",202605,79647520.43,62917.39,6859714.94,0,6922632.33,0,160439,6922632.33,952609.11,0,7875241.44,0.0989,"nao classificado",79910122.35,2026-07-09,7901206.51,-179.94,1,alto,nao,sim,sim,7875241.44,"cotas confidenciais nao identificadas: R$ 160.439 (nao viram caixa) | caixa indireto via fundo-caixa externo somado ao consolidado"
"41953322000132","INTER INFRA MASTER FIF INCENTIV DE INVESTIMENTO EM INFRA RENDA FIXA CRÉD PRIV RESP LIMITADA","Inter","12431",202605,160137880.53,491,6506666,1336193,0,7843350,0,7843350,0,0,7843350,0.049,"nao classificado",158718449.99,2026-07-09,7773828.09,68.3,1,alto,nao,sim,sim,7843350,""
"61584731000116","BB ATARAXIA INFRA RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM","BB Asset","12431",202605,43232873.1,11521.35,7032335.24,795283.47,7839140.06,0,0,7839140.06,0,0,7839140.06,0.1813,"nao classificado",42271679.86,2026-07-09,7664853.04,-84.96,1,alto,nao,sim,sim,7839140.06,""
"59163342000175","UBS EVOLUTION DOURO FUNDO DE INVESTIMENTO EM INFRAESTRUTURA - RENDA FIXA CRED PRIVA RESP LIMITADA","UBS","12431",202605,38361380.91,5417.83,7732689.23,86540.52,7824647.58,0,0,7824647.58,0,0,7824647.58,0.204,"nao classificado",38514939.47,2026-07-09,7855969.23,34.74,1,alto,nao,sim,sim,7824647.58,""
"63464504000182","FCB FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA","BTG WM","12431",202605,41861185.86,0,1697186,6122210,0,7819396,0,7819396,0,0,7819396,0.1868,"nao classificado",42078021.92,2026-07-09,7859899.56,-65.73,1,alto,nao,sim,sim,7819396,""
"31457222000161","TRIPLARIS KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA","Kinea","12431",202605,78665931.8,2414.97,3158923.34,4655745.7,7817084.01,0,0,7817084.01,0,0,7817084.01,0.0994,"nao classificado",93784604.48,2026-07-09,9319436.19,14999963.14,1,alto,nao,sim,sim,7817084.01,""
"32999355000122","SAFRA INFRA MASTER III FIF INV EM INFRAESTRUTURA CLASSE DE INVEST EM INFRA RENDA FIXA RESP LIMITADA","Safra Asset","12431",202605,157104654.77,10000.01,1293607.02,6415438.91,7719045.94,0,0,7719045.94,0,0,7719045.94,0.0491,"nao classificado",155468299.22,2026-07-09,7638646.64,-3325819.67,1,alto,nao,sim,sim,7719045.94,""
"55465528000128","UBS EVOLUTION CIZZOLO FUNDO DE INVESTIMENTO EM INFRESTRUTURA RENDA FIXA CRED PRIV RESP LIMITADA","UBS","12431",202605,31915736.13,499.89,7717458.95,0,7717958.84,0,1421695,7717958.84,0,0,7717958.84,0.2418,"nao classificado",33160456.37,2026-07-09,8018960.81,795240.29,1,alto,nao,sim,sim,7717958.84,"cotas confidenciais nao identificadas: R$ 1.421.695 (nao viram caixa)"
"55161850000163","ALFA II INFRA KINEA FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB INFRA RF CRED PRIV- RESP LIMITADA","Kinea","12431",202605,122143357.89,2073,6537847.07,1173800.88,7713720.95,0,0,7713720.95,0,0,7713720.95,0.0632,"nao classificado",61290411.66,2026-07-09,3870674.1,-120.34,1,alto,nao,sim,sim,7713720.95,""
"57439066000108","FIF - CLASSE DE INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA DWOLF","BRAM","12431",202605,40097732.26,10000,7643489.91,0,7653489.91,0,0,7653489.91,0,0,7653489.91,0.1909,"nao classificado",40336406.68,2026-07-09,7699045.91,53.77,1,alto,nao,sim,sim,7653489.91,""
"55109529000130","PORTO SAN GIORGIO FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO INVESTIMENTO EM INFRAESTRUTURA","BTG WM","12431",202605,25970368.36,10000,6956673.87,672298.46,7638972.33,0,0,7638972.33,0,0,7638972.33,0.2941,"nao classificado",26098929.78,2026-07-09,7676787.62,4,1,alto,nao,sim,sim,7638972.33,""
"44960766000193","RIO BRAVO CRÉDITO INCENT INFLAÇÃO FIF - CI INCENTIVADA DE INV EM INFRA RF CRED PRIV - RESP LIMITADA","Rio Bravo","12431",202605,16293504.3,1000,5153666,2460791,0,7615457,1564319,7615457,0,0,7615457,0.4674,"nao classificado",16223460.79,2026-07-09,7582719.21,-48.38,1,alto,nao,sim,sim,7615457,"cotas confidenciais nao identificadas: R$ 1.564.319 (nao viram caixa)"
"60778434000149","MADRID 1 FIF - CLASSE DE INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA","BRAM","12431",202605,51534620.16,10000,7590667.55,0,7600667.55,0,0,7600667.55,0,0,7600667.55,0.1475,"nao classificado",51628072.07,2026-07-08,7614450.46,-122.38,1,alto,nao,sim,sim,7600667.55,""
"59904332000143","BOCOM BBM INFRA CDI FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO EM INFRA - RESP LIMITADA","BBM Asset","12431",202605,72041355.9,100,3648684,3942965,0,7591749,4040186,7591749,0,0,7591749,0.1054,"nao classificado",71744944.45,2026-07-09,7560513.03,-2091682.31,1,alto,nao,sim,sim,7591749,"cotas confidenciais nao identificadas: R$ 4.040.186 (nao viram caixa)"
"63780238000105","LEGACY CAPITAL COMPOUND II FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRA CDI ATIVO RF","Legacy","12431",202605,27160434.12,0,2579241,4960433,0,7539674,3395742,7539674,0,0,7539674,0.2776,"nao classificado",27731457.13,2026-07-09,7698188.67,37136.89,1,medio,nao,sim,sim,7539674,"cotas confidenciais nao identificadas: R$ 3.395.742 (nao viram caixa)"
"55563322000130","CTA FUTURO FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA","BTG WM","12431",202605,50727029.86,0,4707503,2802132,0,7509635,0,7509635,0,0,7509635,0.148,"nao classificado",50922208.73,2026-07-09,7538529.3,-112.01,1,alto,nao,sim,sim,7509635,""
"58771687000149","EMUNÁ INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FUNDO DE INVESTIMENTO FINANCEIRO RESP LIMITADA","San WM","12431",202605,35001011.04,5000,6644553.88,0,6649553.88,0,0,6649553.88,801501.6,0,7451055.48,0.2129,"nao classificado",34919046.09,2026-07-09,7433606.69,12.93,1,alto,nao,sim,sim,7451055.48,"caixa indireto via fundo-caixa externo somado ao consolidado"
"35491073000108","INGAZINHO KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRAESTRUTURA RF CP RESP LIMITADA","Kinea","12431",202605,89528562.28,2343.9,3687371.1,3759356.78,7449071.78,0,0,7449071.78,0,0,7449071.78,0.0832,"nao classificado",89690841.74,2026-07-09,7462573.97,-244.59,1,alto,nao,sim,sim,7449071.78,""
"52234145000150","FORTALEZA FIF - CLASSE DE  INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM  INFRA - RESP LIMITADA","BTG WM","12431",202605,84999508.96,10000,4525082.08,0,4535082.08,0,0,4535082.08,2896871.79,0,7431953.87,0.0874,"nao classificado",85458076.75,2026-07-09,7472048.86,-98.29,1,alto,nao,sim,sim,7431953.87,"caixa indireto via fundo-caixa externo somado ao consolidado"
"49920429000196","KINEA VC FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RENDA FIXA CRED PRIV RESP LIMITADA","Kinea","12431",202605,126294212.9,2241.81,4317704.94,3111144.28,7431091.03,0,0,7431091.03,0,0,7431091.03,0.0588,"nao classificado",126419631.4,2026-07-09,7438470.59,-42.11,1,alto,nao,sim,sim,7431091.03,""
"61944886000116","FV II FIF - CLASSE DE INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA","BRAM","12431",202605,86350486.19,10000,7370033.28,0,7380033.28,0,0,7380033.28,0,0,7380033.28,0.0855,"nao classificado",87853588.88,2026-07-09,7508497.5,31.26,1,alto,nao,sim,sim,7380033.28,""
"56659416000170","FUNDO DE INVESTIMENTO FINANCEIRO - CI RENDA FIXA INCENTIVADA INVESTIMENTO EM INFRA G5 CIUDAD VIEJA","G5","12431",202605,32427139.87,3000,802508.91,0,805508.91,0,0,805508.91,6568388.2,0,7373897.11,0.2274,"nao classificado",32859393.61,2026-07-09,7472191.15,58.84,1,alto,nao,sim,sim,7373897.11,"caixa indireto via fundo-caixa externo somado ao consolidado"
"55467420000174","CS EVOLUTION  BRENTA FUNDO DE INVESTIMENTO EM INFRAESTRUTURA - RENDA FIXA CRÉD PRIV RESP LIMTADA","UBS","12431",202605,34421556.37,499.53,7369790.73,0,7370290.26,0,87415,7370290.26,0,0,7370290.26,0.2141,"nao classificado",32853110.22,2026-07-09,7034457,-1999969.1,1,alto,nao,sim,sim,7370290.26,"cotas confidenciais nao identificadas: R$ 87.415 (nao viram caixa)"
"57113258000111","SPARTA W FUNDO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA - RESPONSABILIDADE LIMITADA","Sparta","12431",202605,19840084.6,106,1165612.9,5969009.39,7134622.29,106,0,7134728.29,152408.64,0,7287136.93,0.3673,"nao classificado",19846347,2026-07-09,7289437.07,-18.94,0.9637,alto,nao,sim,sim,7287136.93,"caixa indireto via fundo-caixa externo somado ao consolidado"
"54883919000108","CAPITÂNIA CANA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INF RF CRÉD PRIVADO - RESP LIMITADA","Capitânia","12431",202605,63428364.2,2768741.29,0,4499796.54,7268537.83,0,0,7268537.83,0,0,7268537.83,0.1146,"nao classificado",64733221.83,2026-07-09,7418067.26,-74.54,1,alto,nao,sim,sim,7268537.83,""
"59150919000104","GENESIS KINEA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA","Kinea","12431",202605,44875177.3,2229.15,6579809.99,675551.68,7257590.82,0,0,7257590.82,0,0,7257590.82,0.1617,"nao classificado",44964913.67,2026-07-09,7272103.74,-31.66,1,alto,nao,sim,sim,7257590.82,""
"55112367000199","ATIVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA","IAM","12431",202605,25702848.6,44076.65,7204857.12,0,7248933.77,0,0,7248933.77,0,0,7248933.77,0.282,"nao classificado",19291776.43,2026-07-09,5440829.22,-6594988.29,1,alto,nao,sim,sim,7248933.77,""
"56174498000163","DRACO FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRAESTRUTURA RF CRED PRIV RESP LIMITADA","IAM","12431",202605,45105079.7,50000.08,1949055.43,0,1999055.51,0,243189,1999055.51,5233795.89,0,7232851.4,0.1604,"nao classificado",45142548.94,2026-07-09,7238859.8,-25.45,1,alto,nao,sim,sim,7232851.4,"cotas confidenciais nao identificadas: R$ 243.189 (nao viram caixa) | caixa indireto via fundo-caixa externo somado ao consolidado"
"66572564000107","PARADISE FUNDO DE INV FINANCEIRO INV EM INFRAESTRUTURA CLASSE DE INV EM INFRA RF RESP LIMITADA","Safra Asset","12431",202605,19496127.77,12267.35,7214543.42,0,7226810.77,0,0,7226810.77,0,0,7226810.77,0.3707,"nao classificado",19406225.31,2026-07-09,7193485.79,-13.84,1,medio,nao,sim,sim,7226810.77,""
"60841575000169","CONVAIR FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA","IAM","12431",202605,24554813.58,10000,668796.93,0,678796.93,0,0,678796.93,6533519.74,0,7212316.67,0.2937,"nao classificado",24800109.66,2026-07-09,7284365.8,28.43,1,alto,nao,sim,sim,7212316.67,"caixa indireto via fundo-caixa externo somado ao consolidado"
"53962771000126","CLEVER FAMILY FIF INV EM INFRAESTRUTURA CLASSE DE INVESTIMENTO RENDA FIXA EM INFRA RESP LIMITADA","Safra Asset","12431",202605,83274433.1,10000,7164955,32908,10000,7197863,0,7207863,0,0,7207863,0.0866,"nao classificado",84425759.52,2026-07-09,7307516.67,122043.11,1,alto,nao,sim,sim,7207863,""
"45081835000151","BB USBACK RF FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIMITADA","BB Asset","12431",202605,79233062.66,11700.03,5893619.05,1301103.51,7206422.59,0,0,7206422.59,0,0,7206422.59,0.091,"nao classificado",79315856.59,2026-07-09,7213952.88,-400004.18,1,alto,nao,sim,sim,7206422.59,""
"54277476000101","SANTANDER PB 122 INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - FIF RESP LIMITADA","San WM","12431",202605,41685002.6,5000,3725934.23,0,3730934.23,0,0,3730934.23,3413686.72,0,7144620.95,0.1714,"nao classificado",42473818.74,2026-07-09,7279820.47,74.51,1,alto,nao,sim,sim,7144620.95,"caixa indireto via fundo-caixa externo somado ao consolidado"
"48554212000147","PGR FIF INVESTIMENTO EM INFRAESTRUTURA CI EM INFRAESTRUTURA RENDA FIXA RESPONSABILIDADE LIMITADA","Safra Asset","12431",202605,145643189.94,10000.01,2263632.3,4859651.02,7133283.33,0,0,7133283.33,0,0,7133283.33,0.049,"nao classificado",147152841,2026-07-09,7207222.72,-15149.65,1,alto,nao,sim,sim,7133283.33,""
"61817952000197","UBS EVOLUTION WGL FUNDO DE INVESTIMENTO EM INFRAESTRUTURA - RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA","UBS","12431",202605,31339847.16,5085.25,7068991.33,57693.68,7131770.26,0,0,7131770.26,0,0,7131770.26,0.2276,"nao classificado",31537659.84,2026-07-09,7176784.98,30.22,1,alto,nao,sim,sim,7131770.26,""
